"SITENAME","Year","per_C","error_C","per_H","error_H","per_N","error_N","per_P","error_P"
"TS/Ph5","2008",14.5266666666667,0.0380585967965644,0.546666666666667,0.00771802443858323,0.603333333333333,0.00529966223009414,0.00727458805555556,0.000378596232112295
"TS/Ph5","2009",14.3466666666667,0.0331443444221638,0.526666666666667,0.00654019469860916,0.583333333333333,0.00544997718076679,0.005840452615724,0.000129864761893116
"TS/Ph5","2010",14.62,0.0395226142485165,NA,0,0.64,0.00384900179459751,0.0072396178939218,0.000231324313122317
"TS/Ph5","2011",14.95,0.0788106027835792,0.48,0.0053575837561072,0.856666666666667,0.019011042924743,0.0021373679733344,1.10232669877167e-05
"TS/Ph5","2012",14.5433333333333,0.0168965625841618,0.353333333333333,0.00806991058129664,0.63,0.000962250448649377,0.00519820493162393,3.81465868177812e-05
"TS/Ph5","2013",14.1666666666667,0.110865005221287,1,0.045856054973992,0.676666666666667,0.00474666874739863,0.0032932408994709,7.57759834742528e-05
"TS/Ph5","2014",17.11,0.0865183024952909,1.0125,0.0433766810433133,0.7625,0.0162812200095693,0.00609532442686624,0.000126137947939034
"TS/Ph5","2015",15.34,0.0352110041722019,0.77,0.0053575837561072,0.776666666666667,0.00484322104837853,0.00479075137566138,6.07243752030948e-05
"TS/Ph5","2016",14.9166666666667,0.0693376957317065,0.49,0.01092906420717,0.806666666666667,0.00626079314976925,0.00976872307692308,0.000478052653550128
"TS/Ph5","2017a",14.1666666666667,0.0335548197123143,0.463333333333333,0.00962250448649376,0.603333333333333,0.00962250448649377,NA,NA
"TS/Ph5","2017b",14.3733333333333,0.11042007332271,0.49,0.02185812841434,0.55,0.02,NA,NA
"TS/Ph5","2018",14.86,0.0647502323748154,0.576666666666667,0.0140215882934711,0.553333333333333,0.00909483641319161,0.0108322185985986,0.00033262937950775
"TS/Ph5","2019",14.9866666666667,0.0729429846684771,0.27,0.00866025403784439,0.54,0.00927960727138337,0.00471700987061229,1.80055896729493e-05
"TS/Ph5","2020",14.07,0.0315054375083507,0.373333333333333,0.0056382730917179,0.486666666666667,0.00444444444444445,0.00112778747656547,3.8581993073478e-05
"TS/Ph5","2021",16.07,0.133607357304626,0.63,0.0233531661744263,0.76,0.0151229528764624,0.0133934065950464,0.000156394311289428
"TS/Ph5","2022",14.58,0.0533680442601015,0.526666666666667,0.00949333749479726,0.61,0.00384900179459751,0.0052829571149879,4.43075027478326e-05
"TS/Ph6b","2008",16.1425,0.168549804088683,1.3025,0.0439918908247115,0.755,0.015346688024891,0.00705014379088944,0.000287471765995529
"TS/Ph6b","2009",14.6666666666667,0.0388991583079388,0.696666666666667,0.00876133978340587,0.533333333333333,0.00350329236163592,0.0209138348328937,0.000670413575837224
"TS/Ph6b","2010",16.8766666666667,0.285281429166289,NA,0,0.76,0.0208388881483456,0.0123357504856255,0.000553303440738242
"TS/Ph6b","2011",16.65,0.156993232338213,1.1625,0.0405980679959034,1.03,0.0171876893928959,0.0079839515393134,0.000284176047517456
"TS/Ph6b","2012",15.1566666666667,0.133753966134803,0.586666666666667,0.021886350670658,0.62,0.0126197963240006,0.00877530227370227,0.000238350866658487
"TS/Ph6b","2013",17.836,0.252649506893113,1.24,0.0423005122112408,0.806,0.0167920616165298,0.0100514601025641,0.00022177648847228
"TS/Ph6b","2014",15.1866666666667,0.046560726310571,0.606666666666667,0.00777777777777778,0.61,0.02185812841434,0.00851227238268435,5.75138476539479e-05
"TS/Ph6b","2015",14.3775,0.0883817182736339,1.0325,0.0270584821882775,0.6575,0.00932486595077913,0.00831153979161549,0.000151382308545896
"TS/Ph6b","2016",15.06,0.164539199427213,0.59,0.0293604672482751,0.76,0.0191727043630416,0.0107824714089129,0.000557802368936599
"TS/Ph6b","2017a",41.1266666666667,0.185302555398022,2.57666666666667,0.127381026553902,2.95666666666667,0.0864313043426418,NA,NA
"TS/Ph6b","2017b",39.6633333333333,3.27922133937198,2.82,0.0504424865014052,2.52,0.255429920808907,NA,NA
"TS/Ph6b","2018",15.4166666666667,0.0224089378112208,0.726666666666667,0.00747423558170762,0.57,0.0233531661744263,0.00949541440940012,0.000163348955761725
"TS/Ph6b","2019",-3322.08333333333,556.409722681724,-3332.47,555.544166691875,-3332.61666666667,555.531944454653,0.00279984728661817,0.000410609563199174
"TS/Ph6b","2020",19.7866666666667,0.528990419759688,1.85333333333333,0.115399199774704,0.936666666666667,0.0426042657111952,0.00934412116319243,0.000706522192815325
"TS/Ph6b","2021",41.7333333333333,0.208944289343793,5.44666666666667,0.0129218926106811,2.73333333333333,0.0176470890825207,0.059210560262418,0.00131162297232173
"TS/Ph6b","2022",22.9966666666667,1.09736314144295,2.18333333333333,0.212361792383182,1.38,0.109167726882044,0.00638657555465622,0.000532368788536479
"TS/Ph7b","2008",14.4966666666667,0.22789698777526,1.21,0.0185592145427668,0.623333333333333,0.00192450089729875,NA,NA
"TS/Ph7b","2009",13.65,0.0888819441731559,0.96,0.0425571511160124,0.56,0.02185812841434,NA,NA
"TS/Ph7b","2010",16.5933333333333,0.275889135006826,NA,0,0.826666666666667,0.01539600717839,NA,NA
"TS/Ph7b","2011",14.9533333333333,0.170272113373249,1.1,0.0504424865014052,0.833333333333333,0.0291229831601804,NA,NA
"TS/Ph7b","2012",16.9133333333333,0.328537725439617,1.40333333333333,0.0450102868900647,0.82,0.0290593262902712,NA,NA
"TS/Ph7b","2013",15.58,0.627402050788275,1.08666666666667,0.0940645956146527,0.776666666666667,0.0485722066542097,NA,NA
"TS/Ph7b","2014",16.7833333333333,0.415830271643149,1.95333333333333,0.335100869280568,0.663333333333333,0.0505891219459209,NA,NA
"TS/Ph7b","2015",15.3366666666667,0.147923904361268,1.51333333333333,0.028349668493718,0.776666666666667,0.0101835015443463,NA,NA
"TS/Ph7b","2016",17.1733333333333,0.263361461226314,1.49666666666667,0.0419435246403931,0.99,0.0240370085030933,NA,NA
"TS/Ph7b","2017a",16.97,0.161692437808466,1.53666666666667,0.028349668493718,0.833333333333333,0.00769800358919502,NA,NA
"TS/Ph7b","2017b",17.2766666666667,0.410654400971227,1.22666666666667,0.0670268050304696,0.736666666666667,0.032885885748775,NA,NA
"TS/Ph7b","2018",16.19,0.494649146140755,1.10333333333333,0.0814680123547705,0.626666666666667,0.0702640522389439,NA,NA
"TS/Ph7b","2019",27.2033333333333,0.882825850030164,4.32,0.1246773613951,1.59666666666667,0.0401847584889447,NA,NA
"TS/Ph7b","2020",34.5833333333333,1.43977750338698,4.67333333333333,0.157209461594444,1.64333333333333,0.040322771803609,NA,NA
"TS/Ph7b","2021",21.34,0.232546291687865,2.17333333333333,0.0435039376676709,1.04333333333333,0.0117062819476142,NA,NA
"TS/Ph7b","2022",18.0433333333333,0.214303350244288,1.83666666666667,0.0450102868900647,0.926666666666667,0.0134715062810913,NA,NA
"TS/Ph8","2008",18.09,0.254034118443435,2.24333333333333,0.0476322071763825,1.03333333333333,0.0162256465183447,0.0386486562254696,0.00049674457985121
"TS/Ph8","2009",16.18,0.0566378242630744,1.77333333333333,0.00956952922640948,0.963333333333333,0.00423527394492089,0.0407528079052595,0.000215428235289053
"TS/Ph8","2010",17.9166666666667,0.0928974610611342,NA,0,1.13,0.0133680104616844,0.0379292651034483,0.000349005929615094
"TS/Ph8","2011",16.2833333333333,0.0500401073707782,1.50333333333333,0.0205555555555556,1.18333333333333,0.0113990469603795,0.0259307974358974,0.00051155951385507
"TS/Ph8","2012",21.5166666666667,0.270351851217612,2.38666666666667,0.0404412391892298,1.32,0.0238242018248795,0.0529344021164021,0.00129361159097417
"TS/Ph8","2013",22.9733333333333,0.0391617412190601,2.59333333333333,0.00222222222222222,1.50333333333333,0.00580017028272809,0.0572673851210518,0.000439817581431806
"TS/Ph8","2014",20.8833333333333,0.245937987767568,2.56,0.0319287401011134,1.31666666666667,0.0149794097363475,0.0405308576348278,0.00081131434006355
"TS/Ph8","2015",17.29,0.151477293250079,1.94666666666667,0.0124101710576048,1.15,0.0166666666666667,0.0428582347368421,0.000807198803295001
"TS/Ph8","2016",17.5266666666667,0.156965829418184,1.68666666666667,0.0307970256700782,1.14,0.0143694635070862,0.0359815736534674,0.000755662300722796
"TS/Ph8","2017a",20.8866666666667,0.093650255580913,2.34666666666667,0.028349668493718,1.27,0.0208166599946613,NA,NA
"TS/Ph8","2018",19.5666666666667,0.0553217301533537,2.01666666666667,0.00626079314976925,1.28333333333333,0.00444444444444445,0.04291291141173,0.000526214228580891
"TS/Ph8","2019",27.4833333333333,0.143605469478699,3.74,0.0217944947177034,1.38333333333333,0.0045474182065958,0.0574671096930786,0.00276758664293474
"TS/Ph8","2020",23.25,0.0778233993184665,2.55,0.0108440118310795,1.23666666666667,0.00364302140239,0.0253407188650509,0.000266522668360354
"TS/Ph9","2008",13.6075,0.333738224738365,0.955,0.0771423811513293,0.5225,0.0250331219980588,0.00349321490480379,0.00022746336656769
"TS/Ph9","2009",11.72,0.00573564324952649,0.453333333333333,0.000269484027818148,0.34,0.000808452083454442,0.0081408768379824,0.000294784544020444
"TS/Ph9","2010",12.9,0.00999999999999998,NA,0,0.516666666666667,0.00146986183948033,0.009058701158958,0.000227282358763395
"TS/Ph9","2011",12.3,0.0152752523165195,0.443333333333333,0.0113990469603795,0.66,0.0100461896222362,0.00578358217022993,0.000207327551097429
"TS/Ph9","2012",12.3533333333333,0.037973349979189,0.45,0.00254587538608658,0.446666666666667,0.00555555555555555,0.00412859831988123,0.000588539896604127
"TS/Ph9","2013",12.4633333333333,0.028888888888889,0.493333333333333,0.00388888888888889,0.483333333333333,0.00309320242379446,0.00484000982350982,5.97595063239572e-05
"TS/Ph9","2014",12.21,0.158572918149255,0.416666666666667,0.00364302140239,0.41,0.00509175077217315,0.00989321566293487,0.000104802107045513
"TS/Ph9","2015",11.7866666666667,0.0169512736693249,0.453333333333333,0.00309320242379446,0.4,0.000962250448649375,0.0059658086409839,3.60131459388225e-05
"TS/Ph9","2016",10.7233333333333,0.041514537093932,0.25,0.00577350269189626,0.443333333333333,0.00293972367896066,0.00825883171667413,0.000410192116973741
"TS/Ph9","2017a",10.6766666666667,0.074560440310256,0.31,0.00881917103688198,0.343333333333333,0.0107151675122144,NA,NA
"TS/Ph9","2017b",10.8566666666667,0.147660772393021,0.33,0.0115470053837925,0.326666666666667,0.00962250448649376,NA,NA
"TS/Ph9","2018",10.5033333333333,0.0215237451420117,0.28,0.00763762615825973,0.196666666666667,0.0131351004639299,0.00296384635576338,0.000101388426585089
"TS/Ph9","2019",-3325.8,556.100000562782,-3332.85,555.512500010209,-3332.83666666667,555.513611111319,0.000243209697262186,9.16083128157981e-06
"TS/Ph9","2020",10.8333333333333,0.0404755680001933,0.403333333333333,0.0192770573032194,0.293333333333333,0.00146986183948033,0.00060049867406377,2.37114537709042e-06
"TS/Ph9","2021",10.8666666666667,0.0515709986449222,0.196666666666667,0.00309320242379446,0.306666666666667,0.00242161052418926,0.000512026798561836,1.12610930585676e-05
"TS/Ph9","2022",10.8933333333333,0.014021588293471,0.29,0.00254587538608658,0.31,0.00288675134594813,0.000478518082221509,5.60628855813079e-06
